Data_Import_Number__c,Name,Phone,Fax,Website,IRS_Status__c,LegalStatus__c,YearIncorporated__c,Active Status
7422333,Tri-City Mental Health Center,,909-865-9281,www.tricitymhs.org,None or unknown,Nonprofit - Incorporated,1960,Active
7422397,Tri-County Dental Society,,,www.tcds.org,Registered charity,Nonprofit - Incorporated,1947,Active
56216579,Trinity Lutheran Church,,,www.trinityvictorville.org,501(c)(3),Faith-based,,Active
73503195,Trinity Lutheran Church,,,www.trinityriverside.org/,501(c)(3),Faith-based,,Active
7423004,Trinity Youth Services,,909-980-2396,www.trinityys.org,501(c)(3),Nonprofit - Incorporated,1966,Active
7422746,Trona Branch Library,,,www.sbclib.org,None or unknown,Government - City,,Active
7422324,Trona Community Senior Center Operations,,,,501(c)(3),Nonprofit - Incorporated,,Active
7422437,Trona Joint Unified School District,,760-372-5519,www.tjusd.net,None or unknown,Special District,,Active
73502142,TrueCare,,,https://truecare.org/,501(c)(3),Nonprofit - Incorporated,,Active
73502278,TruEvolution,,,www.truevolution.org,501(c)(3),Nonprofit - Incorporated,2009,Active
87375962,U R Important,,,https://www.urimportantfoundation.org/,501(c)(3),Nonprofit - Incorporated,2018,Active
23478172,Ultrasound Institute Medical Group,,909-483-5509,www.uimg.org,Commercial,Commercial,,Active
7422371,Uncommon Good,,909-625-2248,www.uncommongood.org,501(c)(3),Nonprofit - Incorporated,,Active
67285380,Under this Umbrella Community Foundation,,909-971-3880,www.underthisumbrella.org,501(c)(3),Nonprofit - Incorporated,,Active
7422328,Unforgettables Foundation,,909-335-1660,www.unforgettables.org,501(c)(3),Nonprofit - Incorporated,1999,Active
24800588,Unicare Community Health Center,,,https://unicarechc.org/,501(c)(3),Nonprofit - Incorporated,,Active
12730500,Unidos Por La Musica,,,www.uplmnonprofit.org,501(c)(3),Nonprofit - Incorporated,2011,Active
17494952,United Cerebral Palsy of the Inland Empire,,760-321-8284,www.ucpie.org,501(c)(3),Nonprofit - Incorporated,,Active
73496227,United Connections Foster Family Agency,,951-358-0900,www.unitedconnectionsffa.com,501(c)(3),Nonprofit - Incorporated,,Active
73496068,United Methodist Church of Palm Springs,,,https://www.umcps.org/,501(c)(3),Faith-based,1962,Active
7422897,United Service Organizations,,,www.bobhopeuso.org,501(c)(3),Nonprofit - Incorporated,,Active
7422303,United States Adaptive Recreation Center,,909-354-3220,www.usarc.org,501(c)(3),Government - Federal,1983,Active
73500475,United States Courthouse,,,www.cacb.uscourts.gov,None or unknown,Government - State,,Active
7422742,United States Department of Agriculture,,,www.usda.gov,None or unknown,Government - Federal,,Active
7422131,United States Department of Education,877-877-6280,,www.ed.gov,None or unknown,Government - Federal,,Active
7422832,United States Department of Labor,202-693-0123,,www.dol.gov,None or unknown,Government - Federal,,Active
7422961,United States Department of Veterans Affairs,,,www.va.gov,None or unknown,Government - State,,Active
7422568,United States Environmental Protection,213-244-1800,,www.epa.gov/region09/lead,None or unknown,Government - Federal,,Active
7422650,United States Marshals Service,,,www.usmarshals.gov,None or unknown,Government - Federal,,Active
7422843,United States Post Offices,,,www.usps.com,None or unknown,Government,,Active
73495929,United Way Corona-Norco,,,www.cnunitedway.org,None or unknown,Nonprofit - Incorporated,,Active
7422777,United Way Fresno and Madera County,898211,,https://www.uwfm.org/,501(c)(3),Nonprofit - Incorporated,1925,Active
73496319,United Way Monterey County,,831-372-4945,unitedwaymcca.org,501(c)(3),Nonprofit - Incorporated,1928,Active
7422199,United Way of the Desert,,760-778-1421,www.unitedwayofthedesert.org,501(c)(3),Nonprofit - Incorporated,,Inactive
73501212,Unity in Christ Ministries,,,https://unityinchristministries.org/,501(c)(3),Faith-based,2018,Active
73496048,University of California Riverside,,951-827-3866,www.ucr.edu,None or unknown,Nonprofit - Incorporated,,Active
7422505,Upland Church of Christ,,,www.uplandchurchofchrist.org,501(c)(3),Faith-based,,Inactive
7422439,Upland Unified School District,,,https://www.upland.k12.ca.us/,None or unknown,Government - State,,Active
7422503,UReach,,,ureachlluc.com,501(c)(3),Nonprofit - Incorporated,,Active
7422703,US Citizenship and Immigration Services,,,www.uscis.gov,None or unknown,Government - Federal,,Active
73495811,US Customs and Border Protection,,760-352-9688,www.cbp.gov,None or unknown,Government - Federal,,Active
14531189,US House of Representatives,,,www.house.gov,None or unknown,Government - Federal,,Active
11547985,US VETS,,,www.usvets.org,501(c)(3),Nonprofit - Incorporated,,Active
7422673,USC Norris Comprehensive Cancer Center,,323-865-0033,https://uscnorriscancer.usc.edu/,501(c)(3),Nonprofit - Incorporated,1934,Active
73500460,USC Telehealth,,,,501(c)(3),Nonprofit - Incorporated,,Active
73496049,Val Verde Unified School District,,,www.valverde.edu,None or unknown,Special District,,Active
73496050,Valley Christian Academy,,951-242-6185,http://valleychristianacademy.net/,None or unknown,Nonprofit - Incorporated,,Active
73495846,Valley Community Pantry,951-816-5443,951-929-1104,https://www.vcpcares.org,501(c)(3),Nonprofit - Incorporated,1991,Active
70080442,Valley OBGYN Medical Group,,951-750-5089,valleyobcare.com,None or unknown,Private Practice,,Active
73496051,Valley Restart Shelter,,951-925-0566,valleyrestartshelter.org,501(c)(3),Nonprofit - Incorporated,1989,Active
7422318,Valley Star Community Services,,909-983-1166,www.starsinc.com,501(c)(3),Nonprofit - Incorporated,,Active
73496280,Valley Wide Recreation & Park District,,,www.gorecreation.org,501(c)(3),Nonprofit - Incorporated,,Active
94522333,Variety Children's Charity of the Desert,,,https://varietyofthedesert.org/,501(c)(3),Nonprofit - Incorporated,,Active
59474378,Venerable House,,,,Commercial,Government - County,2017,Active
73502373,Veteran Sisters,,,https://veteransisters.org/,501(c)(3),Nonprofit - Incorporated,2018,Active
20583011,Veterans Affordable Housing,,,https://veteransaffordablehousing.com/,501(c)(3),Nonprofit - Incorporated,,Active
12529178,Veterans Health Administration - United States Department of Veterans Affairs,,866-900-6417,www.va.gov/health,None or unknown,Government - Federal,,Active
15324410,Veterans Partnering with Communities,,909-355-3034,www.veterans4communities.org,501(c)(3),Nonprofit - Incorporated,2011,Inactive
73496297,Victor Community Support Services,,951-436-5350,www.victor.org,501(c)(3),Nonprofit - Incorporated,2002,Active
26611264,Victor Community Support Services - Barstow,,760-255-2542,www.victor.org,501(c)(3),Nonprofit - Incorporated,2003,Active
73198049,Victor Community Support Services - Perris,,951-436-5350,https://www.victor.org/perris,501(c)(3),Nonprofit - Incorporated,2002,Inactive
7422934,Victor Community Support Services - San Bernardino,,909-890-5950,www.victor.org,501(c)(3),Nonprofit - Incorporated,,Active
26591025,Victor Community Support Services - Victorville Campus,760-245-4695,,www.victor.org,501(c)(3),Nonprofit - Incorporated,2013,Active
26611471,Victor Community Support Services - West San Bernardino,909-890-5930,909-763-5525,www.victor.org,501(c)(3),Nonprofit - Incorporated,,Inactive
7422442,Victor Elementary School District,,760-245-6245,www.vesd.net,None or unknown,Special District,,Active
33358488,Victor Valley College,,,www.vvc.edu,501(c)(3),Government - State,1996,Active
7422319,Victor Valley Community Services Council,,760-243-4762,vvcsc.com,501(c)(3),Nonprofit - Incorporated,1959,Active
7422320,Victor Valley Domestic Violence,,,www.abetterwaydomesticviolence.org,501(c)(3),Nonprofit - Incorporated,,Active
7912257,Victor Valley Family Resource Center,,,www.vvfrc.org,501(c)(3),Nonprofit - Incorporated,,Active
7422595,Victor Valley Transit Authority,,,www.vvta.org,501(c)(3),Government - State,,Active
7422440,Victor Valley Union High School District,,760-245-4634,www.vvuhsd.org,None or unknown,Government - City,,Active
76514190,Victorville Seventh-Day Adventist Church,,,www.greentreeadventist.com/,None or unknown,Faith-based,,Inactive
73501243,Victory Calvary Chapel,,,www.victorycc.com/foodpantry,501(c)(3),Faith-based,,Active
22823608,Victory Outreach Chino,,,https://vochino.org/,None or unknown,Faith-based,,Active
73495980,Victory Outreach Church of Riverside,,,https://voriverside.com/,None or unknown,Faith-based,,Active
25226211,Vida Life Ministries,,,www.vidalifeministries.org,501(c)(3),Faith-based,,Active
70057212,Vijay Arora Obstetrics and Gynecology,,760-242-1524,https://vijay-arora-inc.edan.io/,None or unknown,Private Practice,,Active
73495954,VIP Tots,,1-888-812-9057,www.viptots.org,None or unknown,Nonprofit - Incorporated,,Active
70057132,Viruch Vachirakorntong Obstetrics and Gynecology,,,https://www.drviruch.com/,None or unknown,Private Practice,,Active
73502113,Vista Community Clinic,,,http://www.vistacommunityclinic.org/,501(c)(3),Nonprofit - Incorporated,95-2815615,Active
73496165,VITAS Healthcare,,909-386-6004,www.vitas.com,None or unknown,Nonprofit - Incorporated,1978,Active
7422236,VNAcare,833-367-2273,,https://vnacare.com/,501(c)(3),Nonprofit - Incorporated,1952,Active
7422381,Vocational Improvement Program,,909-483-5927,www.vipsolutions.com,501(c)(3),Nonprofit - Incorporated,1986,Active
78920084,Voices for Children,,,https://www.speakupnow.org/,501(c)(3),Nonprofit - Incorporated,1980,Active
7422394,Volunteer Income Tax Assistance,,,https://wp.sbcounty.gov/tad/resources/,None or unknown,Government - Federal,,Active
7422101,Volunteermatch,,,https://www.volunteermatch.org/city/Riverside%2C+CA%2C+USA,501(c)(3),Nonprofit - Incorporated,,Active
70932714,Volunteers For Veterans Foundation,,,http://www.vfvfoundation.com/index.html,None or unknown,Nonprofit - Incorporated,,Active
7422329,Volunteers of America Southwest,,909-875-7043,www.voa-swcal.org,501(c)(3),Nonprofit - Incorporated,,Active
10428495,Walden Family Services,,619-584-5757,www.waldenfamily.org,501(c)(3),Nonprofit - Incorporated,1976,Active
67435786,Walgreens Pharmacy,800-345-1985,,www.walgreens.com/topic/pharmacy/prescription-delivery.jsp,Commercial,Commercial,,Active
73502457,Warrior Built Foundation,,,https://warriorbuilt.org/,501(c)(3),Nonprofit - Incorporated,,Active
73502484,Waves Project,,,www.wavesproject.org,501(c)(3),Nonprofit - Incorporated,,Active
73502217,Way Family Church,,,www.thewayfamilychurch.com,None or unknown,Faith-based,2010,Inactive
70148548,Way of the Cross COGIC Swd,,,https://www.facebook.com/groups/1796340503935617/,None or unknown,Faith-based,,Active
7422484,Way Station,,760-366-7411,www.thewaystation.info,501(c)(3),Faith-based,,Inactive
7422514,Way World Outreach Ministry,,,www.thewayworldoutreach.org,501(c)(3),Faith-based,,Inactive
7422656,Wayfinder Family Services,,323-296-0424,https://www.wayfinderfamily.org/,501(c)(3),Nonprofit - Incorporated,1953,Active
73496045,Well in the Desert,,,www.wellinthedesert.org,501(c)(3),Nonprofit - Incorporated,1996,Active
7423033,Well of Healing Mobile Medical Clinic,909-803-1049,,wellofhealing.org,None or unknown,Nonprofit - Incorporated,2004,Inactive
73501455,Well One Health,,,www.wellonehealth.org,501(c)(3),Nonprofit - Incorporated,,Active
73495938,Well Spouse Association,,,www.wellspouse.org,501(c)(3),Nonprofit - Incorporated,1988,Active
73502502,Wesley United Methodist Church,,,www.riversidewesley.org,Registered charity,Faith-based,,Active
84588220,West Coast Dental and Orthodontics,,,www.westcoastdental.com,501(c)(3),None or unknown,,Active
7422330,West End Family Counseling Services,,909-983-6847,www.wefcs.org,501(c)(3),Nonprofit - Incorporated,1955,Active
81774832,West End YMCA,909-597-7445,,https://www.weymca.org/,501(c)(3),Nonprofit - Incorporated,1927,Active
68921658,West Point Medical Center,909-481-3909,,www.westpointmedicalcenter.com,None or unknown,Nonprofit - Incorporated,,Active
7422864,WestCare,,,westcare.com,501(c)(3),Nonprofit - Incorporated,,Active
73495937,Western Eagle Foundation,,951-695-7207,www.western-eagle.org,None or unknown,Nonprofit - Incorporated,,Active
73502168,Western Riverside Council of Governments,,951-223-9720,www.wrcog.us,None or unknown,Government - County,,Active
7422905,Westside Christian Center,909-732-0421,909-889-5758,westsidechristian.center,501(c)(3),Faith-based,1994,Active
73495927,Westview Services,,714-517-6613,www.westviewservices.org,None or unknown,Nonprofit - Incorporated,,Active
7422866,White House Healing Center,,866 799-4635,,None or unknown,Nonprofit - Incorporated,2004,Active
73495926,Whiteside Manor,,951-686-2303,www.whitesidemanor.com,501(c)(3),Nonprofit - Incorporated,1971,Active
73500809,Who Am I,,951-742-7449,,501(c)(3),Nonprofit - Incorporated,2008,Active
7422335,Wildhaven Ranch,,,www.wildhavenranch.org,501(c)(3),Nonprofit - Incorporated,,Inactive
73502089,William C Arthur Terrace Senior Apartment,,951-270-0798,https://www.humangood.org/william-c-arthur-terrace,Commercial,Commercial,,Active
91195120,Willow of Love,,,https://www.willowoflove.com/,501(c)(3),Nonprofit - Incorporated,2024,Active
70080398,Woman Caring for Woman,,951-352-3577,http://www.drmoolaobgyn.com/contact/,None or unknown,Private Practice,,Active
85061892,Women of Worship & Warfare,,,www.wowwintl.com,None or unknown,Faith-based,,Active
73502498,Women Strengthening Women,,,https://wswomen.org/,None or unknown,Nonprofit - Incorporated,,Active
73502384,Women Veterans Unity Group,,,www.facebook.com/womenveteransunitygroup/,501(c)(3),Nonprofit - Incorporated,2013,Inactive
41041878,Women Who Matter Too,,,www.womenwhomattertoo.org,501(c)(3),Nonprofit - Incorporated,2013,Active
70077020,Women's Care,,,,None or unknown,Private Practice,,Active
7422638,Wonder Valley Community Center,,,https://www.wondervalley.org/p/community-calendar.html,501(c)(3),Government - County,,Active
73496220,Woodcrest Post-Acute & Rehabilitation,,951-710-3922,www.magnolia-rehab.com,None or unknown,Private Practice,,Active
74847477,World Faith Vision Church,,,https://www.worldfaithvision.org/,501(c)(3),Faith-based,,Active
7422774,Wrightwood Branch Library,,,www.sbclib.org/LibraryLocations/WrightwoodBranchLibrary.aspx,None or unknown,Government - County,,Active
7422754,YMCA of the East Valley,,909-255-7251,www.ymcaeastvalley.org,501(c)(3),Government - City,1945,Active
7422450,Young Visionaries Youth Leadership Academy,,909-881-3385,www.yvyla-ie.org,501(c)(3),Nonprofit - Incorporated,2003,Inactive
73496271,You're Invited Children's Center,,,www.letspromoteplay.com,501(c)(3),Nonprofit - Incorporated,2014,Active
7422193,Youth and Family Club of Pomona Valley,,,https://www.theclubpomona.org/,501(c)(3),Nonprofit - Incorporated,1964,Active
73503023,Youth Movement Against Alzheimer's,,,www.wearehfc.org/ymaa,501(c)(3),Nonprofit - Incorporated,,Active
73501930,YouthBuild Inland Empire,909-890-9106 x 22,,youthbuildinlandempire.org,501(c)(3),Nonprofit - Incorporated,2010,Active
14007137,Youthful Creations and Interventions,,909-371-3841,www.youthfulcreations.org,501(c)(3),Nonprofit - Incorporated,2008,Active
7422343,Yucaipa - Calimesa Family Assistance,,,,501(c)(3),Nonprofit - Incorporated,1983,Active
7422438,Yucaipa - Calimesa Joint Unified School District,,,https://www.yucaipaschools.com/,None or unknown,Special District,,Active
76602108,Yucaipa Christ Redeemer Outreach Center,,,yucaipachrist.org.,None or unknown,Faith-based,,Inactive
32928978,Yucaipa Seventh Day Adventist Church,,909-797-2705,yucaipaca.adventistchurch.org/,501(c)(3),Faith-based,,Active
